MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrType,MasVnrArea,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,FirstFlrSF,SecondFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ThreeSsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
20,RL,10552,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1959,1959,None,0,TA,TA,TA,No,Rec,1018,Unf,0,380,1398,Y,1700,0,0,1700,0,1,1,1,4,1,Gd,6,Typ,1,Attchd,1959,RFn,2,447,TA,Y,0,38,0,0,0,0,4,2010,165500
20,RL,11923,IR1,Lvl,Corner,CollgCr,Norm,1Fam,1Story,9,5,2007,2007,None,0,TA,Ex,TA,No,Unf,0,Unf,0,1800,1800,Y,1800,0,0,1800,0,0,2,0,2,1,Ex,7,Typ,0,Attchd,2007,Fin,2,702,TA,Y,288,136,0,0,0,0,5,2009,239000
20,RL,11664,Reg,Lvl,Inside,NAmes,Artery,1Fam,1Story,6,5,1948,1950,BrkFace,206,TA,TA,Fa,No,BLQ,336,Unf,0,746,1082,Y,1082,0,0,1082,0,0,1,0,2,1,TA,5,Typ,1,Detchd,1948,Unf,1,240,TA,Y,0,130,0,0,0,0,11,2007,119200
120,RL,5001,IR1,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,7,5,2007,2008,Stone,166,TA,Gd,TA,No,GLQ,904,Unf,0,410,1314,Y,1314,0,0,1314,1,0,2,0,2,1,Gd,6,Typ,1,Attchd,2008,RFn,2,626,TA,Y,172,62,0,0,0,0,7,2009,230000
50,RL,12508,IR1,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6,7,1940,1985,None,0,TA,Gd,TA,Mn,ALQ,660,Unf,0,323,983,Y,983,767,0,1750,1,0,2,0,4,1,TA,7,Mod,0,Attchd,1989,Unf,1,423,TA,Y,245,0,156,0,0,0,7,2008,160000
50,RL,8400,Reg,Bnk,Inside,SWISU,Norm,1Fam,1.5Fin,6,5,1925,1950,None,0,TA,TA,TA,No,Rec,423,Unf,0,758,1181,Y,1390,304,0,1694,0,0,2,0,4,1,TA,7,Typ,1,Detchd,1925,Unf,2,576,TA,Y,342,0,128,0,0,0,6,2008,136500
20,RL,8400,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1Story,5,5,1968,1968,BrkFace,168,TA,TA,TA,Av,BLQ,1016,Unf,0,36,1052,Y,1052,0,0,1052,1,0,1,1,3,1,TA,5,Typ,0,Attchd,1968,RFn,1,288,TA,Y,356,0,0,0,0,0,11,2006,138500
60,RL,9965,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2006,2007,Stone,340,TA,Ex,TA,Gd,GLQ,1150,Unf,0,316,1466,Y,1466,1362,0,2828,1,0,3,0,4,1,Gd,11,Typ,1,BuiltIn,2006,RFn,3,1052,TA,Y,125,144,0,0,0,0,4,2007,424870
20,RL,8556,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2006,2006,None,0,TA,Gd,TA,Av,Unf,0,Unf,0,1240,1240,Y,1240,0,0,1240,0,0,2,0,2,1,Gd,5,Typ,0,Attchd,2006,RFn,3,826,TA,Y,140,93,0,0,0,0,5,2007,194000
30,RL,9022,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,8,1924,2006,None,0,TA,TA,TA,No,Unf,0,Unf,0,768,768,Y,792,0,0,792,0,0,1,0,2,1,Gd,5,Typ,0,Detchd,1924,Unf,1,240,Fa,N,316,0,120,0,0,0,5,2009,109500
120,RL,3696,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1986,1986,None,0,TA,Gd,TA,No,Unf,0,Unf,0,1074,1074,Y,1088,0,0,1088,0,0,1,1,2,1,Gd,5,Typ,0,Attchd,1987,RFn,2,461,TA,Y,0,74,137,0,0,0,10,2007,170000
20,RL,12243,IR1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,6,1971,1971,None,0,TA,Gd,TA,Av,ALQ,998,Unf,0,486,1484,Y,1484,0,0,1484,0,0,2,0,3,1,TA,7,Typ,1,Attchd,1971,Unf,2,487,TA,Y,224,0,0,0,180,0,2,2007,175000
20,RL,9416,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2007,Stone,205,TA,Ex,TA,No,GLQ,1126,Unf,0,600,1726,Y,1726,0,0,1726,1,0,2,0,3,1,Ex,8,Typ,1,Attchd,2007,Fin,3,786,TA,Y,171,138,0,0,266,0,9,2007,311872
30,RL,10625,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,5,1920,1950,None,0,TA,TA,TA,No,ALQ,108,Unf,0,350,458,N,835,0,0,835,0,0,1,0,2,1,TA,5,Typ,0,Basment,1920,Unf,1,366,TA,Y,0,0,77,0,0,0,5,2010,83000
20,RL,9017,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,1999,1999,None,0,TA,Gd,TA,Av,GLQ,560,Unf,0,871,1431,Y,1431,0,0,1431,1,0,2,0,3,1,Gd,6,Typ,0,Attchd,1999,Fin,2,666,TA,Y,0,35,0,0,0,0,9,2009,192000
20,RL,8450,Reg,Lvl,Inside,Sawyer,RRAe,1Fam,1Story,5,8,1965,2009,None,0,Gd,TA,TA,No,GLQ,553,BLQ,117,224,894,Y,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,1,Detchd,1973,Unf,1,336,TA,Y,416,144,0,0,0,0,4,2010,138500
20,RL,8250,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,7,1964,1964,Stone,260,TA,Gd,TA,No,Rec,787,Unf,0,305,1092,Y,1092,0,0,1092,1,0,1,0,3,1,TA,6,Typ,0,Attchd,1964,RFn,2,504,Gd,Y,0,0,0,0,0,0,7,2008,145000
90,RL,9246,IR1,Lvl,Inside,NWAmes,Feedr,Duplex,1Story,5,5,1973,1973,BrkFace,564,TA,TA,TA,No,Unf,0,Unf,0,1656,1656,Y,1656,0,0,1656,0,0,2,0,4,2,TA,8,Typ,0,Detchd,1973,Unf,2,506,TA,Y,0,211,0,0,0,0,11,2008,135000
50,RM,5000,Reg,Lvl,Corner,BrkSide,Feedr,1Fam,1.5Fin,6,7,1947,1950,None,0,Gd,TA,TA,No,ALQ,399,Unf,0,605,1004,Y,1004,660,0,1664,0,0,2,0,3,1,TA,7,Typ,2,Detchd,1950,Unf,2,420,TA,Y,0,24,36,0,0,0,10,2006,159000
20,RL,9800,Reg,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,7,1972,1972,None,0,TA,TA,TA,No,ALQ,894,Unf,0,0,894,Y,894,0,0,894,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1975,Unf,2,552,TA,Y,256,0,0,0,0,0,7,2006,149900
120,RL,4920,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,2001,2001,None,0,TA,Gd,TA,Mn,GLQ,616,Unf,0,722,1338,Y,1338,0,0,1338,1,0,2,0,2,1,Gd,6,Typ,0,Attchd,2001,Fin,2,582,TA,Y,0,0,170,0,0,0,4,2010,213500
20,RL,25095,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,5,8,1968,2003,None,0,TA,TA,TA,Gd,GLQ,1324,Unf,0,113,1437,Y,1473,0,0,1473,2,0,1,0,1,1,Ex,5,Typ,2,Attchd,1968,Unf,1,452,TA,Y,0,48,0,0,60,0,6,2009,143000
60,RL,8846,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,2005,2006,None,0,TA,Gd,TA,No,Unf,0,Unf,0,750,750,Y,750,750,0,1500,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2005,RFn,2,564,TA,Y,0,35,0,0,0,0,8,2006,173900
20,RL,7340,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1971,1971,None,0,TA,TA,TA,No,ALQ,322,Unf,0,536,858,Y,858,0,0,858,0,0,1,0,2,1,TA,4,Typ,0,Detchd,1979,Unf,1,684,TA,Y,0,0,0,0,0,0,6,2007,110000
70,RM,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,7,9,1928,2005,None,0,Ex,TA,TA,No,Rec,141,Unf,0,548,689,Y,689,689,0,1378,0,0,2,0,3,1,Gd,7,Typ,1,Detchd,1928,Unf,2,360,TA,N,0,0,116,0,0,0,10,2008,161000
60,RL,23257,IR3,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,None,0,TA,Ex,Gd,No,Unf,0,Unf,0,868,868,Y,887,1134,0,2021,0,0,2,1,3,1,Gd,9,Typ,1,BuiltIn,2006,RFn,2,422,TA,Y,0,100,0,0,0,0,9,2006,274725
80,RL,11777,IR1,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,6,1966,1966,BrkFace,97,TA,TA,TA,Av,LwQ,328,ALQ,551,285,1164,Y,1320,0,0,1320,1,0,1,0,3,1,TA,6,Typ,2,Attchd,1966,RFn,2,564,TA,Y,160,68,240,0,0,0,5,2006,164500
20,RL,70761,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7,5,1975,1975,None,0,TA,Gd,TA,Gd,ALQ,655,Unf,0,878,1533,Y,1533,0,0,1533,1,0,2,0,2,1,Gd,5,Typ,2,Attchd,1975,Unf,2,576,TA,Y,200,54,0,0,0,0,12,2006,280000
20,RL,7150,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,5,1967,1967,BrkFace,60,TA,TA,TA,No,BLQ,432,Unf,0,460,892,Y,892,0,0,892,0,0,1,0,3,1,TA,5,Typ,0,Attchd,1967,RFn,1,288,TA,Y,0,0,0,0,0,0,7,2009,100000
20,RL,11553,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,BrkFace,188,TA,TA,TA,No,BLQ,673,Unf,0,378,1051,Y,1159,0,0,1159,0,0,1,1,3,1,TA,7,Typ,1,Attchd,1968,Unf,1,336,TA,Y,466,0,0,0,0,0,7,2006,158000
20,RL,11394,Reg,Lvl,Corner,StoneBr,Norm,1Fam,1Story,9,2,2010,2010,Stone,350,TA,Ex,TA,Av,GLQ,1445,Unf,0,411,1856,Y,1856,0,0,1856,1,0,1,1,1,1,Ex,8,Typ,1,Attchd,2010,Fin,3,834,TA,Y,113,0,0,0,0,0,6,2010,394432
60,RL,13159,IR1,HLS,Corner,Timber,Norm,1Fam,2Story,7,5,2009,2009,None,0,TA,Ex,TA,Av,Unf,0,Unf,0,846,846,Y,846,846,0,1692,0,0,2,1,3,1,Gd,6,Typ,0,Attchd,2009,RFn,2,650,TA,Y,208,114,0,0,0,0,7,2009,224500
90,RL,12640,IR1,Lvl,Inside,Mitchel,Norm,Duplex,1Story,6,5,1976,1976,None,0,TA,TA,TA,Gd,Rec,936,LwQ,396,396,1728,Y,1728,0,0,1728,0,0,2,0,4,2,TA,8,Typ,0,Attchd,1976,Unf,2,574,TA,Y,40,0,0,0,0,0,7,2006,150900
160,RM,1680,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6,5,1973,1973,BrkFace,158,TA,TA,TA,No,BLQ,330,Unf,0,153,483,Y,483,504,0,987,1,0,1,1,2,1,TA,5,Typ,0,Detchd,1973,Unf,1,264,TA,Y,0,0,0,0,0,0,11,2008,100000
120,RM,4435,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,BrkFace,170,TA,Gd,TA,Av,GLQ,686,Unf,0,162,848,Y,848,0,0,848,1,0,1,0,1,1,Gd,3,Typ,0,Attchd,2003,Fin,2,420,TA,Y,140,0,0,0,0,0,3,2008,136500
120,RL,3922,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,BrkFace,72,TA,Ex,TA,Av,Unf,0,Unf,0,1258,1258,Y,1258,0,0,1258,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2007,Fin,3,648,TA,Y,144,16,0,0,0,0,6,2007,172500
120,RM,4435,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,BrkFace,170,TA,Gd,TA,Av,GLQ,685,Unf,0,163,848,Y,848,0,0,848,1,0,1,0,1,1,Gd,4,Typ,0,Attchd,2003,Fin,2,420,TA,Y,140,0,0,0,0,0,5,2009,140000
60,RL,9375,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,8,5,2002,2002,BrkFace,149,TA,Gd,TA,No,Unf,0,Unf,0,1284,1284,Y,1284,885,0,2169,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2002,RFn,2,647,TA,Y,192,87,0,0,0,0,8,2007,228500
120,RL,5395,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,None,0,TA,Gd,TA,No,GLQ,733,Unf,0,604,1337,Y,1337,0,0,1337,1,0,2,0,2,1,Gd,5,Typ,1,Attchd,1993,RFn,2,462,TA,Y,96,0,70,168,0,0,10,2008,180000
60,FV,10207,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,6,2007,2007,None,0,TA,Gd,TA,No,Unf,0,Unf,0,874,874,Y,874,887,0,1761,0,0,3,0,3,1,Gd,7,Typ,0,Attchd,2007,Fin,2,578,TA,Y,144,105,0,0,0,0,8,2007,227875
20,RL,10768,IR1,Lvl,Corner,Veenker,Norm,1Fam,1Story,5,8,1976,2004,None,0,Gd,Gd,TA,Gd,ALQ,1157,Unf,0,280,1437,Y,1437,0,0,1437,1,0,2,0,3,1,Gd,6,Typ,1,Attchd,1976,RFn,2,528,TA,Y,0,21,0,0,180,0,7,2007,218000
160,FV,3951,Reg,Lvl,Corner,Somerst,Norm,TwnhsE,2Story,6,5,2009,2009,Stone,76,TA,Gd,TA,Av,Unf,0,Unf,0,612,612,Y,612,612,0,1224,0,0,2,1,2,1,Gd,4,Typ,0,Detchd,2009,RFn,2,528,TA,Y,0,234,0,0,0,0,6,2009,164500
75,RL,8400,Reg,Bnk,Inside,SWISU,Norm,1Fam,2.5Fin,5,8,1939,1997,None,0,TA,TA,TA,No,LwQ,378,Unf,0,342,720,Y,1052,720,420,2192,0,0,2,1,4,1,Gd,8,Typ,1,Detchd,1939,Unf,1,240,TA,Y,262,24,0,0,0,0,7,2008,179500
20,RL,9858,Reg,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,6,1968,1968,None,0,TA,TA,TA,No,BLQ,510,Unf,0,354,864,Y,874,0,0,874,1,0,1,0,3,1,TA,5,Typ,0,Attchd,1968,RFn,1,288,TA,Y,33,0,0,0,0,0,11,2009,130000
20,RL,19900,Reg,Lvl,Inside,NAmes,PosA,1Fam,1Story,7,5,1970,1989,BrkFace,287,TA,Gd,TA,Gd,GLQ,912,Unf,0,1035,1947,Y,2207,0,0,2207,1,0,2,0,3,1,TA,7,Min1,1,Attchd,1970,RFn,2,576,TA,Y,301,0,0,0,0,0,7,2010,180000
120,RL,6442,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Stone,178,TA,Gd,Gd,Mn,GLQ,24,Unf,0,1346,1370,Y,1370,0,0,1370,0,0,2,0,2,1,Gd,6,Typ,1,Attchd,2006,RFn,2,484,TA,Y,120,49,0,0,0,0,10,2007,202500
60,RL,9760,Reg,Lvl,Inside,NAmes,Norm,1Fam,2Story,6,8,1964,1993,BrkFace,340,TA,TA,TA,Gd,BLQ,536,Rec,117,169,822,Y,1020,831,0,1851,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,1964,RFn,2,440,TA,Y,239,42,0,0,0,0,7,2007,187000
160,FV,3735,Reg,Lvl,FR3,Somerst,Norm,TwnhsE,2Story,7,5,1999,1999,BrkFace,218,TA,Gd,TA,No,GLQ,450,Unf,0,241,691,Y,713,739,0,1452,1,0,2,1,3,1,Gd,6,Typ,0,Detchd,1999,Unf,2,506,TA,Y,0,34,0,0,0,0,3,2006,183900
50,RL,11409,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,4,1949,2008,None,0,TA,TA,TA,No,LwQ,292,Unf,0,476,768,Y,1148,568,0,1716,0,0,1,1,3,1,TA,8,Min2,1,Attchd,1949,Unf,1,281,TA,Y,0,0,0,0,160,0,1,2009,131000
60,RL,11584,Reg,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,7,6,1979,1979,BrkFace,96,TA,TA,TA,No,GLQ,315,Rec,110,114,539,Y,1040,685,0,1725,0,0,2,1,3,1,TA,6,Typ,1,Attchd,1979,RFn,2,550,TA,Y,0,88,216,0,0,0,11,2007,197000
60,RL,13682,IR2,HLS,CulDSac,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,BrkFace,1031,TA,Ex,TA,Gd,Unf,0,Unf,0,1410,1410,Y,1426,1519,0,2945,0,0,3,1,3,1,Gd,10,Typ,1,BuiltIn,2006,Fin,3,641,TA,Y,192,0,37,0,0,0,10,2006,438780
20,RL,13673,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,1Story,5,5,1962,1962,None,0,Gd,TA,TA,No,Unf,0,Unf,0,1140,1140,Y,1696,0,0,1696,0,0,1,1,3,1,TA,8,Min2,1,Attchd,1962,RFn,1,349,TA,Y,0,30,0,0,0,0,3,2007,143900
60,RL,10839,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,5,1997,1998,None,0,TA,Gd,TA,No,Unf,0,Unf,0,926,926,Y,926,678,0,1604,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1997,Fin,2,470,TA,Y,0,36,0,0,0,0,7,2008,181000
20,FV,8640,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2007,2008,None,0,TA,Ex,TA,No,Unf,0,Unf,0,1372,1372,Y,1372,0,0,1372,0,0,2,0,3,1,Gd,6,Typ,0,Attchd,2008,Fin,2,529,TA,Y,0,140,0,0,0,0,5,2008,250580
20,RL,14230,Reg,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,5,2007,2007,Stone,640,TA,Gd,TA,No,Unf,0,Unf,0,1566,1566,Y,1600,0,0,1600,0,0,2,0,3,1,Gd,7,Typ,1,Attchd,2007,RFn,3,890,TA,Y,0,56,0,0,0,0,7,2009,256300
20,RL,8892,Reg,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,7,1953,1996,None,0,TA,TA,TA,Av,Unf,0,Unf,0,105,105,Y,910,0,0,910,0,0,1,0,3,1,Gd,5,Typ,0,Attchd,1953,Unf,2,414,TA,Y,196,0,150,0,0,0,10,2008,116000
80,RL,12800,Reg,Low,Inside,SawyerW,Norm,1Fam,SLvl,7,5,1989,1989,BrkFace,145,TA,Gd,TA,Gd,GLQ,1518,Unf,0,0,1518,Y,1644,0,0,1644,1,1,2,0,2,1,Gd,5,Typ,1,Attchd,1989,Fin,2,569,TA,Y,80,0,0,0,396,0,8,2009,275000
20,RL,7763,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,7,1962,1980,None,0,Gd,TA,TA,No,Rec,504,BLQ,108,319,931,Y,1283,0,0,1283,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1980,Unf,2,506,TA,Y,0,0,0,0,0,0,10,2008,140000
20,RL,13651,IR1,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,6,1973,1973,BrkFace,1115,Gd,Gd,TA,Gd,ALQ,1880,Unf,0,343,2223,Y,2223,0,0,2223,1,0,2,0,3,1,TA,8,Typ,2,Attchd,1973,Fin,2,516,TA,Y,300,0,0,0,0,0,2,2007,244000
60,RL,9337,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,6,5,1997,1997,None,0,Gd,Gd,TA,No,GLQ,648,Unf,0,176,824,Y,905,881,0,1786,1,0,2,1,3,1,Gd,7,Typ,0,Attchd,1997,RFn,2,684,TA,Y,0,162,0,0,0,0,5,2007,204750
60,RL,11194,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,8,5,2000,2000,BrkFace,40,TA,Gd,TA,No,Unf,0,Unf,0,1406,1406,Y,1454,482,0,1936,0,0,2,1,3,1,Gd,7,Typ,1,Attchd,2000,RFn,2,504,TA,Y,188,124,0,0,0,0,11,2006,230500
90,RM,7596,Reg,Lvl,Inside,OldTown,Artery,Duplex,2Story,5,5,1952,1952,BrkFace,360,TA,TA,TA,No,Unf,0,Unf,0,960,960,Y,960,1000,0,1960,0,0,2,0,4,2,TA,10,Typ,0,Detchd,1952,Unf,2,400,TA,N,0,0,0,0,0,0,7,2009,124500
50,RL,16466,IR1,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,7,1955,1955,None,0,Gd,TA,TA,No,Unf,0,Unf,0,816,816,Y,872,521,0,1393,0,0,1,1,3,1,TA,8,Typ,0,Attchd,1955,Unf,1,300,TA,Y,121,0,0,0,265,0,4,2008,135500
80,RL,11333,IR1,Lvl,Corner,Mitchel,Norm,1Fam,SLvl,6,5,1976,1976,None,0,TA,Gd,TA,Av,ALQ,539,Unf,0,490,1029,Y,1062,0,0,1062,1,0,1,0,3,1,TA,5,Typ,2,Attchd,1976,RFn,2,539,TA,Y,120,0,0,0,0,0,5,2007,146800
60,FV,12552,Reg,Lvl,Corner,Somerst,Norm,1Fam,2Story,7,5,2004,2005,None,0,TA,Gd,TA,No,GLQ,222,Unf,0,769,991,Y,991,956,0,1947,0,0,2,1,3,1,Gd,8,Typ,1,Attchd,2004,RFn,2,678,TA,Y,0,136,0,0,0,0,5,2010,254900
60,RL,13700,IR1,Lvl,Inside,NAmes,Norm,1Fam,2Story,7,6,1965,1988,Stone,288,TA,TA,TA,Gd,ALQ,454,Unf,0,410,864,Y,902,918,0,1820,0,0,1,2,4,1,Gd,8,Typ,2,Attchd,1965,Unf,2,492,TA,Y,60,84,0,0,273,0,5,2008,201800
60,RL,12798,IR1,HLS,Inside,ClearCr,Feedr,1Fam,2Story,6,5,1997,1997,None,0,TA,Gd,TA,Gd,GLQ,462,Unf,0,154,616,Y,616,1072,0,1688,1,0,2,1,4,1,Gd,8,Typ,0,Attchd,1997,RFn,2,603,TA,Y,403,114,185,0,0,0,5,2008,200000
20,RL,7800,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,6,1954,1954,BrkFace,200,TA,TA,TA,No,LwQ,540,Unf,0,728,1268,Y,1268,0,0,1268,0,0,1,0,2,1,TA,7,Typ,1,Attchd,1954,Fin,1,244,TA,Y,0,98,0,0,0,0,3,2010,132000
50,RL,12513,IR1,Lvl,FR2,NAmes,Feedr,1Fam,1.5Fin,4,4,1920,2007,None,0,Gd,TA,Fa,No,Unf,0,Unf,0,715,715,Y,1281,457,0,1738,0,0,2,0,4,1,TA,7,Typ,1,Attchd,1920,Unf,1,368,TA,Y,55,0,0,0,0,0,6,2009,104900
80,RL,9967,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,None,0,TA,Gd,TA,No,Unf,0,Unf,0,384,384,Y,774,656,0,1430,0,0,2,1,3,1,TA,8,Typ,1,BuiltIn,2000,RFn,2,400,TA,Y,100,0,0,0,0,0,12,2007,170000
70,RM,7740,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,7,1910,1950,None,0,TA,Fa,TA,No,Unf,0,Unf,0,622,622,Y,741,622,0,1363,0,0,1,0,3,1,TA,6,Typ,0,Detchd,1966,Unf,2,528,TA,Y,0,0,0,0,168,0,6,2010,125500
80,RL,7750,IR1,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2000,2000,None,0,TA,Gd,TA,No,GLQ,250,Unf,0,134,384,Y,774,656,0,1430,0,0,2,1,3,1,TA,7,Typ,1,BuiltIn,2000,Fin,2,400,TA,Y,180,0,0,0,0,0,4,2010,180000
20,RH,7800,Reg,Lvl,Corner,SawyerW,Norm,1Fam,1Story,5,5,1965,1965,None,0,TA,TA,TA,No,BLQ,641,Unf,0,187,828,Y,965,0,0,965,1,0,1,0,3,1,TA,6,Typ,0,Detchd,1979,Unf,1,300,TA,Y,421,0,0,0,0,0,7,2006,119900
50,RM,6240,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5,6,1928,1950,None,0,TA,TA,TA,No,Unf,0,Unf,0,1042,1042,Y,1042,534,0,1576,0,0,1,0,3,1,TA,8,Typ,1,Detchd,1928,Unf,1,225,TA,Y,0,0,0,0,0,0,8,2006,149000
60,RL,9920,IR1,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,5,1996,1997,None,0,TA,Gd,TA,Av,GLQ,862,Unf,0,255,1117,Y,1127,886,0,2013,1,0,2,1,3,1,TA,8,Typ,1,Attchd,1997,Unf,2,455,TA,Y,180,130,0,0,0,0,6,2007,269790
40,RL,23595,Reg,Low,Inside,ClearCr,Norm,1Fam,1Story,7,6,1979,1979,None,0,TA,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,Y,1332,192,0,1524,2,0,0,1,0,1,Gd,4,Typ,1,Attchd,1979,Fin,2,586,TA,Y,268,0,0,0,0,0,4,2010,260000
70,RM,9906,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,4,4,1925,1950,None,0,TA,TA,TA,No,Unf,0,Unf,0,686,686,N,810,518,0,1328,0,0,1,0,3,1,TA,8,Typ,0,Detchd,1940,Unf,1,210,TA,Y,0,172,60,0,0,0,9,2006,107000
50,RL,11344,Reg,Lvl,Inside,NAmes,Feedr,1Fam,1.5Fin,5,5,1958,1958,BrkFace,180,TA,TA,TA,No,BLQ,460,Unf,0,414,874,Y,874,650,0,1524,0,0,1,1,3,1,TA,7,Typ,0,Attchd,1958,Unf,1,315,TA,Y,0,0,0,0,0,0,7,2007,144000
60,RL,9130,Reg,Lvl,Inside,NWAmes,Feedr,1Fam,2Story,6,8,1966,2000,BrkFace,252,TA,TA,TA,No,GLQ,400,Rec,64,336,800,Y,800,832,0,1632,0,1,1,1,4,1,Gd,7,Typ,0,Attchd,1966,Unf,2,484,TA,Y,0,40,0,0,0,0,7,2008,173000
80,RL,16157,IR1,Lvl,FR2,Veenker,Feedr,1Fam,SLvl,5,7,1978,1978,None,0,TA,Gd,TA,Gd,ALQ,680,Rec,391,289,1360,Y,1432,0,0,1432,1,0,1,1,2,1,Gd,5,Typ,1,Attchd,1978,Unf,2,588,TA,Y,168,180,0,0,0,0,6,2007,194000
20,RL,11425,IR1,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,6,1954,1954,None,0,TA,TA,TA,No,BLQ,486,Unf,0,522,1008,Y,1008,0,0,1008,0,0,1,0,2,1,TA,4,Typ,1,Attchd,1954,RFn,1,275,TA,Y,0,0,120,0,0,0,7,2006,137000
120,RM,4224,Reg,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,5,1976,1976,None,0,TA,Gd,TA,No,ALQ,874,Unf,0,268,1142,Y,1142,0,0,1142,1,0,1,1,3,1,TA,6,Typ,1,Attchd,1976,Fin,2,528,TA,Y,536,90,0,0,0,0,8,2007,134000
60,RL,10421,Reg,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,5,1988,1988,BrkFace,42,TA,Gd,TA,No,GLQ,394,Unf,0,586,980,Y,980,734,0,1714,0,0,2,1,3,1,TA,7,Typ,1,Attchd,1988,Unf,2,496,TA,Y,228,66,156,0,0,0,3,2010,196500
